index,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,feels_like,hum,windspeed
673,12/17/12,4,1,12,1,0,1,1,2,0.38,0.3939,0.87,0.1045
674,12/17/12,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0
675,12/17/12,4,1,12,3,0,1,1,2,0.36,0.3788,0.93,0
676,12/17/12,4,1,12,4,0,1,1,3,0.36,0.3788,1,0
677,12/17/12,4,1,12,5,0,1,1,2,0.38,0.3939,0.87,0
678,12/17/12,4,1,12,6,0,1,1,2,0.36,0.3485,0.93,0.1343
679,12/17/12,4,1,12,7,0,1,1,2,0.36,0.3485,0.93,0.1343
680,12/17/12,4,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045
681,12/17/12,4,1,12,9,0,1,1,2,0.4,0.4091,0.87,0
682,12/17/12,4,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896
683,12/17/12,4,1,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896
684,12/17/12,4,1,12,12,0,1,1,2,0.4,0.4091,0.87,0
685,12/17/12,4,1,12,13,0,1,1,2,0.4,0.4091,0.87,0.1343
686,12/17/12,4,1,12,14,0,1,1,2,0.4,0.4091,0.87,0.0896
687,12/17/12,4,1,12,15,0,1,1,2,0.42,0.4242,0.88,0
688,12/17/12,4,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537
689,12/17/12,4,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537
690,12/17/12,4,1,12,18,0,1,1,2,0.4,0.4091,0.94,0.0896
691,12/17/12,4,1,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343
692,12/17/12,4,1,12,20,0,1,1,2,0.42,0.4242,0.94,0.2537
693,12/17/12,4,1,12,21,0,1,1,2,0.42,0.4242,0.94,0.1343
694,12/17/12,4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343
695,12/17/12,4,1,12,23,0,1,1,3,0.42,0.4242,0.94,0.2239
696,12/31/12,1,1,12,0,0,1,1,1,0.18,0.1818,0.55,0.194
697,12/31/12,1,1,12,1,0,1,1,1,0.18,0.1818,0.55,0.194
698,12/31/12,1,1,12,2,0,1,1,1,0.16,0.1667,0.59,0.1642
699,12/31/12,1,1,12,3,0,1,1,1,0.16,0.1818,0.59,0.1045
700,12/31/12,1,1,12,4,0,1,1,1,0.14,0.1667,0.69,0.1045
701,12/31/12,1,1,12,5,0,1,1,1,0.16,0.1515,0.64,0.194
702,12/31/12,1,1,12,6,0,1,1,1,0.16,0.1667,0.64,0.1642
703,12/31/12,1,1,12,7,0,1,1,1,0.16,0.1818,0.64,0.1343
704,12/31/12,1,1,12,8,0,1,1,1,0.14,0.1515,0.69,0.1343
705,12/31/12,1,1,12,9,0,1,1,2,0.18,0.2121,0.64,0.1045
706,12/31/12,1,1,12,10,0,1,1,2,0.2,0.2121,0.69,0.1343
707,12/31/12,1,1,12,11,0,1,1,2,0.22,0.2273,0.6,0.194
708,12/31/12,1,1,12,12,0,1,1,2,0.24,0.2273,0.56,0.194
709,12/31/12,1,1,12,13,0,1,1,2,0.26,0.2576,0.44,0.1642
710,12/31/12,1,1,12,14,0,1,1,2,0.28,0.2727,0.45,0.2239
711,12/31/12,1,1,12,15,0,1,1,2,0.28,0.2879,0.45,0.1343
712,12/31/12,1,1,12,16,0,1,1,2,0.26,0.2576,0.48,0.194
713,12/31/12,1,1,12,17,0,1,1,2,0.26,0.2879,0.48,0.0896
714,12/31/12,1,1,12,18,0,1,1,2,0.26,0.2727,0.48,0.1343
715,12/31/12,1,1,12,19,0,1,1,2,0.26,0.2576,0.6,0.1642
716,12/31/12,1,1,12,20,0,1,1,2,0.26,0.2576,0.6,0.1642
717,12/31/12,1,1,12,21,0,1,1,1,0.26,0.2576,0.6,0.1642
718,12/31/12,1,1,12,22,0,1,1,1,0.26,0.2727,0.56,0.1343
719,12/31/12,1,1,12,23,0,1,1,1,0.26,0.2727,0.65,0.1343
